,0
2006-01-03,0.0
2006-01-04,0.0
2006-01-05,0.0
2006-01-06,0.0
2006-01-09,0.0
2006-01-10,0.0041849681908840974
2006-01-11,-0.004926918954115789
2006-01-12,-0.00418816195655225
2006-01-13,-0.004212531217057225
2006-01-16,0.0006320860784720939
2006-01-17,0.012419270589389297
2006-01-18,0.005782230759964424
2006-01-19,-0.01145137558797571
2006-01-20,0.0005106009140549705
2006-01-23,0.012073771134872402
2006-01-24,-0.0052399723868691295
2006-01-25,-0.0006286509732349455
2006-01-26,-1.9773561457991917e-05
2006-01-27,0.014402234686622384
2006-02-01,-0.0006603323776885883
2006-02-02,0.006576813040467533
2006-02-03,0.015705200333759217
2006-02-06,-0.00698450588038757
2006-02-07,0.001845637486225682
2006-02-08,0.00851819714008295
2006-02-09,-0.005971371601342423
2006-02-10,0.0007783196310791052
2006-02-13,-0.007072727840357507
2006-02-14,0.006770893554392421
2006-02-15,0.00018269009723592688
2006-02-16,0.001715979189788941
2006-02-17,0.0015387586423460942
2006-02-20,0.007615711239798317
2006-02-21,0.0017558656785521265
2006-02-22,0.0005202534964852124
2006-02-23,0.010841767635493937
2006-02-24,0.002639969923652341
2006-02-27,0.005677446858924684
2006-02-28,-0.0018896192491797414
2006-03-01,-0.006050875953718893
2006-03-02,0.006738036744907694
2006-03-03,0.004799313657239512
2006-03-06,-0.0005836161128358608
2006-03-07,0.012443688293828581
2006-03-08,0.00641146619677424
2006-03-09,-0.0009934600971247542
2006-03-10,0.003798044515584298
2006-03-13,-0.005640627642383045
2006-03-14,0.0013044347499160391
2006-03-15,-0.01171352418483651
2006-03-16,-0.003419475990419474
2006-03-17,0.004403570635320264
2006-03-20,0.007745211464426971
2006-03-21,-0.0004313424767911078
2006-03-22,-0.01677807222757477
2006-03-23,-0.0021004016623937805
2006-03-24,0.0033295742327665856
2006-03-27,-0.006029876915239041
2006-03-28,-0.002484312046562742
2006-03-29,0.00681935515783505
2006-03-30,-0.00823814405759582
2006-03-31,0.004634845736458226
2006-04-03,-0.015777250824454248
2006-04-04,-0.0022516953860889366
2006-04-06,-0.019316122887995224
2006-04-07,-0.003840656674605092
2006-04-10,-0.003166375453386938
2006-04-11,0.0029194361259692325
2006-04-12,0.010494763841454313
2006-04-13,-0.007468565670190608
2006-04-18,-0.013191954455405441
2006-04-19,-0.012393696688127509
2006-04-20,-0.007409450369456838
2006-04-21,0.0021096631157309087
2006-04-24,0.013503765103940024
2006-04-25,-0.010813169291294167
2006-04-26,0.005455088841139544
2006-04-27,0.0040132290488121836
2006-04-28,-0.004644117881646315
2006-05-02,0.011828383429085765
2006-05-03,0.01350183853104503
2006-05-04,0.000725178557093864
2006-05-08,-0.01598456921017788
2006-05-09,0.009469120930058361
2006-05-10,0.0029851483920351196
2006-05-11,0.004976797315147996
2006-05-12,-0.013223164031736734
2006-05-15,-0.02282710496608098
2006-05-16,-0.005838797167654897
2006-05-17,0.012841933593068733
2006-05-18,-0.023817825783629565
2006-05-19,-0.002743436403731536
2006-05-22,0.029826205959142094
2006-05-23,-0.0033670806356376204
2006-05-24,0.0023987954377677756
2006-05-25,0.00717859410278443
2006-05-26,-0.011234415412352261
2006-05-29,-0.003936394558148981
2006-05-30,0.006093382430672589
2006-06-01,0.012162149141476286
2006-06-02,-0.01511410664064805
2006-06-05,-0.005940109691538131
2006-06-06,0.0024890659458753905
2006-06-07,0.009014856522388204
2006-06-08,0.020911410143648057
2006-06-09,-0.009982175625829814
2006-06-12,0.0004093430119147534
2006-06-13,0.021842635762270968
2006-06-14,-0.000745626585049286
2006-06-15,-0.010344859450952315
2006-06-16,-0.018621194423163123
2006-06-19,-0.004627810385724684
2006-06-20,-0.010074276027785767
2006-06-21,0.003207260916449517
2006-06-22,0.010616931895752746
2006-06-23,-0.0011231119217702812
2006-06-26,-0.000251397366220929
2006-06-27,-0.0018928695366441373
2006-06-28,-0.002018019114727543
2006-06-29,0.007734973328429096
2006-06-30,0.013338903009741054
2006-07-03,-0.0034887442957877157
2006-07-04,-0.0025094944593745394
2006-07-05,0.006051730640000308
2006-07-06,-0.010270373992870452
2006-07-07,-0.0011218162037166524
2006-07-10,-0.008608656149615923
2006-07-11,0.006853640858928145
2006-07-12,-0.0019209023721171725
2006-07-13,0.01300244435353859
2006-07-14,0.011434870410348186
2006-07-17,-0.004083542417964381
2006-07-18,-0.0012077017066076667
2006-07-19,0.0031039791154618968
2006-07-20,0.02165369199353795
2006-07-21,-0.00703078041284666
2006-07-24,-0.0009530895768762315
2006-07-25,-0.006003623307312855
2006-07-26,-0.0019522740831350305
2006-07-27,-0.01755268154945544
2006-07-28,3.8014134936315e-05
2006-07-31,0.0009153290712999862
2006-08-01,-0.003364545144193487
2006-08-02,0.006832869263688979
2006-08-03,0.0008761280591293996
2006-08-04,0.009122173117898758
2006-08-07,-0.003630709299308865
2006-08-08,-0.005245610078899898
2006-08-09,-0.016623758918899112
2006-08-10,0.007050173642100033
2006-08-11,-0.0015645508804518204
2006-08-14,-0.002257249966849284
2006-08-15,0.0009001988352883572
2006-08-16,-0.009984687197257536
2006-08-17,0.004444272430218943
2006-08-18,-0.003248407401383213
2006-08-21,-0.017710100702119758
2006-08-22,0.007923398299278128
2006-08-23,-0.0033999986369148694
2006-08-24,-0.01141739998026381
2006-08-25,0.004072471876311878
2006-08-28,-0.0018574152537993438
2006-08-29,0.009034430922288061
2006-08-30,0.011202631956251485
2006-08-31,0.005915732364069948
2006-09-01,-0.0038054505679706585
2006-09-04,-0.0049435289100115964
2006-09-05,0.0041371351724814875
